Module_1,Module_2,Module_3,Module_4,Module_5,Module_6,Module_7,Module_8,Module_9,Module_10,Module_11,Module_12,Module_13,Module_14,Module_15,Module_16,Module_17,Module_18,Module_19,Module_20,Module_21,Module_22,Module_23,Module_24,Module_25,Module_26,Module_27,Module_28,Module_29,Module_30,Module_31,Module_32,Module_33,Module_34,Module_35,Module_36,Module_37,Module_38,Module_39,Module_40,Module_41,Module_42,Module_43,Module_44,Module_45,Module_46,Module_47,Module_48,Module_49,Module_50,Module_51,Module_52,Module_53,Module_54,Module_55,Module_56,Module_57,Module_58,Module_59,Module_60,Module_61,Module_62,Module_63,Module_64,Module_65,Module_66,Module_67,Module_68,Module_69,Module_70,Module_71,Module_72,Module_73,Module_74,Module_75,Module_76,Module_77,Module_78,Module_79,Module_80,Module_81,Module_82,Module_83,Module_84,Module_85,Module_86,Module_87,Module_88,Module_89,Module_90,Module_91,Module_92,Module_93,Module_94,Module_95,Module_96,Module_97,Module_98,Module_99,Module_100,cellularity.Median
1.506454479,-1.171411516,-0.675508601,1.483589866,-0.378220025,-1.607489498,1.608860724,0.279818687,0.89856863,1.446493837,2.609318612,-1.587786553,-1.602056153,1.8122005,-1.855744542,2.309997633,1.664824513,-2.349299233,-2.246817055,-0.989703049,-2.665037827,2.134708097,-0.244301113,1.941467754,-1.770298854,0.880400963,1.537346545,0.174700824,0.179931785,-1.969356676,-0.412718715,2.068091559,-2.209527378,0.846128657,1.508940425,2.083382824,0.573180185,-0.605688853,-0.749273433,1.314977923,-2.465908433,2.627253056,2.645240006,0.423831458,1.541802034,-0.166839048,-2.372804752,0.556248573,-2.173933114,-0.744450101,-0.005886762,-0.301822934,-1.949901335,2.320641537,-1.146189945,1.912067764,0.880550914,-2.022706767,-1.02658724,-0.827333839,-0.218332349,0.161525078,-0.81336096,-3.171035077,2.23711577,1.187713301,-0.803883031,2.781493985,2.015653107,-1.636388363,1.091859563,2.249136621,1.692515232,-2.154487381,-0.260107124,1.787116054,0.921612053,0.262736303,-0.457613091,-1.342003757,-0.398227773,0.81901799,-1.824807683,1.284460353,-1.808210824,0.84796492,-0.966376213,-2.144570521,-1.401793774,1.453788136,1.301175677,0.191225787,1.749369681,-1.880028576,-0.146658188,-0.336461699,-0.959432512,-1.025206237,-0.239503906,-0.843379665,0.338759767
-0.496876583,0.460888246,-1.040178848,-1.587918689,-1.626005286,2.833237049,-1.325370864,-1.628459854,2.013952247,-2.160123053,-0.059726341,0.704052841,-1.751488849,0.698308183,2.833947479,-1.369601319,1.434565604,0.525994531,-0.847124091,-0.297940798,1.087934314,0.757677669,-1.222651758,-0.680740125,-0.230247482,-1.387565888,-2.120621034,-2.218788911,1.342357558,1.002386264,-0.581158041,-1.829299704,-0.87210982,-0.207084075,-1.271970447,-0.269973297,2.153115825,3.110180291,-0.123487148,-1.222945035,1.016293313,0.05708372,-0.232024825,-0.089582025,-1.39971124,-1.925148167,1.489526977,0.300857575,2.659411193,-0.095367213,-1.502127297,-0.712302544,-0.542344599,-1.501167688,0.413456282,-1.102786638,1.870567242,0.11426582,0.96378789,0.176309713,-1.151977219,-2.824283713,2.274413785,-0.144199656,-0.876156075,0.243331513,-0.698802558,0.190518843,-1.797116087,0.388153503,-0.401972533,0.463459568,0.215898082,0.584069948,-1.746023063,-1.598267976,-0.648971313,-0.672447297,0.324270249,0.640854183,2.658637966,-0.536041913,0.753171042,-2.661400965,0.189562143,-0.622795837,-1.161957402,1.197760076,1.472152799,-1.013289379,1.962252895,1.054148297,-0.449231103,2.101806255,-1.767307924,-0.407975365,0.305850797,1.990920499,0.51822421,-0.980932173,-0.276225984
0.766549913,1.770952637,0.804780754,-0.57768908,1.128133655,-0.396558546,0.786432045,-0.082836653,0.032214956,1.135202245,0.465256016,-1.452784355,0.360657315,-0.345512643,-1.100662192,-0.239332987,0.51958643,0.157272696,0.504780477,-2.421589474,0.077259734,-0.139258161,-0.847043696,0.060595813,-0.701300003,1.822459204,1.261359987,-0.400102101,0.579011161,-1.693757976,0.124650361,-0.737182972,1.327887731,0.768898685,-0.394214322,-1.090391306,-0.947114092,0.385733364,2.220448301,-0.528420943,-0.572843799,-0.548825931,-0.145710922,-1.653204413,-1.032282434,-0.308152897,-0.715930345,-0.200557502,-1.527427316,-0.211963725,2.327917619,-0.974670025,-1.864730948,-0.271057693,1.254712425,0.932867386,1.033440011,-0.989830904,-2.016980252,1.399442047,0.280931843,2.04966083,-0.603631434,0.102032215,-1.781743147,0.553518916,0.528648045,0.017137944,0.030003081,1.636738795,1.468634482,-0.359685669,0.762675795,1.981466163,-0.727891866,-0.097498355,0.686714548,0.003573604,-0.34672006,0.36984827,0.292763293,0.893640542,-0.189766617,-0.056752178,-0.751930374,-1.288495469,0.263000556,-0.353604068,0.410966067,-0.182631459,-0.188363716,-0.622910714,0.004096274,0.452850474,1.481030644,1.689166046,0.360107273,-0.262144656,0.387490247,-0.643141698,0.49783894
0.510255382,-0.473598468,1.604623247,0.243835973,-0.065429842,-0.813404557,0.393588548,2.623397503,-1.763112654,0.301896566,-0.30273818,0.270429876,1.095505605,-0.297325301,-1.413465364,0.735650625,-1.809227042,0.093168086,0.800884893,1.180225343,0.227028947,-0.149558883,1.165283855,-0.760452903,1.312572884,-0.556962655,-0.294066944,0.966064617,-1.517404956,-0.818951117,1.299725453,0.466440298,2.420859946,-0.440965952,1.487831149,-0.495995041,-1.525881406,-0.459264791,0.760583423,0.163764319,0.517138171,-0.365747376,-0.342274958,0.058177119,1.810980379,1.578018965,0.844568588,-1.138703125,-0.496301297,-0.055163704,1.170507475,0.378483695,1.31726347,1.244060654,-0.563019046,0.560530425,-1.422418028,-0.12571445,0.742408113,-1.226795051,1.269878151,0.583017907,-1.539255878,1.242079229,0.133990495,0.159388728,-0.651966451,-0.921363544,0.446533768,0.449571055,-0.128395025,-0.169876677,-1.257357572,-0.747867424,2.358218792,0.045911502,-1.523647219,-0.054188955,0.722610761,-0.194687594,-1.232625746,1.320831612,0.038890328,1.091786731,0.412226056,1.111025467,-0.013822405,-0.588241302,-1.374287929,0.798208456,-1.207381398,0.99230687,-0.725559633,-1.124217172,1.004556192,0.250991271,0.349254961,-0.666694309,0.018256099,-1.000144301,0.711794974
-0.248227938,1.471685564,-0.543150728,0.63162542,0.142527809,-0.37262222,1.90705812,0.348272553,0.179135463,-0.012730359,0.738893887,-0.908649341,0.161887646,-0.440038444,0.490871139,0.294651744,0.385186085,-0.407711493,-0.321207602,-0.507261173,-0.269155719,0.261401334,0.092659897,0.859436379,0.023032065,0.213704545,0.694501772,-0.337202588,-0.002675052,1.056169717,0.096366839,0.203425943,-0.311556717,-1.762108621,0.220090069,3.077973097,-0.032247573,-0.34428399,0.929865,-1.100889595,-0.849704756,-0.15890645,0.345326191,-1.253682348,0.011251693,-0.01082795,0.262880835,0.077978179,-0.401978125,0.601351675,-0.221106002,-0.248348108,0.115165026,-0.323548662,-0.632237884,0.952638946,-0.439225929,-0.035603491,-0.406314734,-0.268037975,-1.173783838,0.952598786,0.172581186,-0.050536521,-1.084613477,0.57719042,-0.234923865,0.393757415,0.72871347,-0.016213604,1.731630947,0.091041855,-0.069512498,0.581442041,-0.806395561,0.402998405,0.942118569,-0.359199763,-0.758547407,0.671528734,0.609579429,1.508028773,-0.370794844,0.254244377,-0.068392497,-0.357927395,1.502709568,-0.936645241,-0.282983558,0.71215681,0.300745341,-0.361127429,-0.151724341,0.149214095,-2.009769847,-0.488190155,0.337061785,-0.083064424,-1.105621757,-0.822955143,0.115854707
-0.486747659,1.423041397,-0.62654986,-1.306033182,-1.408902556,1.561164306,-1.347594141,-0.018066647,2.049157457,-1.560459051,-1.384254422,-0.110395094,-1.209924693,0.391875206,2.088822112,-1.361584007,2.547041963,-0.2056342,-0.479759819,-0.611455318,1.024621066,-1.470614108,-1.159743883,-1.37813475,-0.665611829,-0.812234764,-2.0519232,-2.335549213,1.23004909,1.923014195,-2.74092736,-1.920132396,-2.502565174,-0.674950403,-1.95245233,-0.68772241,1.967739944,0.989165269,0.228968549,-2.045475023,0.06908422,-1.831612643,0.045695817,-1.351105479,-1.073624313,-1.529687668,0.580597095,1.733882362,1.69582597,-1.713873509,-1.931761423,-1.503771405,0.684871552,-1.757714847,-0.138572439,-0.753449234,0.256297809,0.926379735,0.063546429,0.170042615,-0.089017444,-1.679843449,2.684521987,-0.875792197,-1.035303821,0.861142091,0.044881326,-0.245617229,-1.48556955,0.625624514,-1.562865862,-0.36549035,0.922487718,0.002916632,-1.860327704,-1.06645975,0.888324449,-0.005312138,0.161121864,-0.785413919,1.510937505,0.68094793,1.497802382,-2.042029573,0.640620034,-1.152259638,-0.302201169,0.629112696,1.384184079,-0.408713834,0.441611322,-0.767000884,0.30597714,2.107019585,-1.82768888,-0.504130455,-1.015767682,2.065142646,0.380138803,0.238581913,-0.740237474
-0.359538995,0.84785071,0.547217196,-0.50249054,-0.679567423,1.234945635,-0.794539709,-0.292529529,0.740255138,-0.509017167,-0.780419378,-0.218080958,0.563981526,-0.541204415,0.329670745,-0.801382221,0.879461897,0.590786725,0.339753094,-0.342856128,0.689150321,-0.738602986,-0.907343044,-0.251642336,-0.430856831,0.66671878,-0.314124309,-0.945443712,0.896880851,0.017572863,-0.57389281,-1.228485345,-0.723826891,-0.087798477,-1.828105266,-0.599775417,0.816799157,0.102511922,1.084786795,-0.537777668,0.55517234,-0.759018612,-0.2159222,-0.915071438,-0.865637388,-0.734714977,-0.464442039,0.749874532,0.613852708,-0.621912524,-0.85504691,-0.456976725,0.014564385,-1.20652849,0.226568536,-1.03818994,-0.25487724,0.218072484,-0.38547817,1.209289167,-1.160977485,0.428646671,1.245756496,0.247618883,-1.256028601,-1.272780555,1.02794873,-0.33690875,-0.535133024,0.64943856,-0.655627402,-1.211404011,0.716262093,1.451119076,-1.305273332,0.341799107,0.508547284,0.114265505,-0.659070927,0.127510686,0.673144998,0.687287641,0.873157024,-0.625538091,0.102530603,-1.562135352,2.250694834,0.940167095,1.968603277,-0.164128215,-0.192254774,-1.089725521,0.33270606,1.027021816,-1.181792666,0.127657846,-0.535740324,0.57926102,1.066551465,1.776537346,-0.695127891
-0.672164149,0.48847766,-0.415416125,0.107748791,1.143111642,-0.47585329,1.653337872,-1.648331826,0.007502715,-0.265384945,-0.416867276,0.703492413,-0.297345121,-0.090725307,-0.067141259,0.773605041,-0.494963854,-0.682099961,0.047231911,1.279523666,0.419814153,-0.052620698,0.747704007,0.378413539,0.395909485,-0.469806031,-0.088406806,0.502487414,-0.094711562,-0.222083495,0.427846179,0.584384121,-0.496069486,-0.743457779,-0.367958964,-0.065326795,0.48456183,-0.459637474,-0.28433892,0.036577944,0.506813834,0.193297683,1.023091157,0.047763235,0.991100891,-0.258995854,0.005506243,-0.237561916,0.375957644,0.855824237,-1.491470294,0.348715133,1.298743132,-0.112818658,-1.220557487,-0.62705244,0.007709045,1.378938105,0.248094856,-0.583555754,-2.631632926,-0.468915683,0.426504695,0.40086533,0.82012024,-0.269568904,-0.066166216,0.33648156,0.695297602,-1.135981579,0.361241569,0.23283357,-0.754208102,-0.179199547,-1.558352059,0.001330427,0.262098544,-0.423948024,-0.306226667,0.665854985,0.0101387,-0.241264658,0.001182005,0.273388338,1.427088224,-0.703848304,1.331962798,0.752416665,-0.090957782,1.507325828,-0.572331157,0.505689994,0.486910089,0.038247128,-0.791500977,-0.977812821,-0.069431637,0.263642832,-0.190492742,-0.331291449,-1.007236357
-1.318075133,1.443137486,0.015466951,0.041347019,-0.505362431,-0.601955695,-0.833444124,-0.323837835,-0.330915532,0.628678003,-0.041852767,-0.069538178,1.879774503,-0.17839132,-0.193130647,-0.362409677,-0.589824452,1.538260328,0.269709804,0.002091274,0.319782592,-0.008552412,1.40501424,-0.294365848,1.556324027,-0.739271738,0.210856536,0.703636025,-1.887793031,1.124394209,1.262684497,0.905614931,0.741578825,-1.026783208,1.127117445,2.460520202,0.068454118,-1.344159299,-0.493937837,1.296568519,0.539406172,-0.172583185,-1.715681176,0.32588245,-0.17696198,1.91598406,0.62419245,-1.159638161,-0.81220205,-0.122895533,0.011479135,-0.408874538,-0.632222171,-0.203880391,-0.645713864,0.10248526,1.157204759,-0.235709465,0.863609791,-0.955047795,0.713346972,1.574457569,-0.499663864,1.434833519,0.108323809,0.681928331,0.946091535,-0.874717856,0.800713527,-0.46352969,0.56069993,0.082353423,-1.23680099,0.333070163,0.903214482,-0.311713708,0.70585425,-0.859192443,-0.169196277,-0.514025161,0.158525494,0.873346745,-0.633620421,0.766440346,0.977081493,1.375962183,0.542157566,-0.608854604,-0.273561745,-0.606521627,-0.452781366,-1.454624925,-1.040409517,0.561358889,-0.235587584,-1.291000392,1.639039854,-1.042797122,-1.358624593,0.230986117,1.314013196
-0.544712073,-1.87136847,-0.052718349,-1.68135391,-0.89568487,1.348951241,-1.783040148,0.126135893,2.286538433,-1.505101896,-1.388291789,0.946739847,-0.981327088,-0.087941203,2.198747802,-1.147226178,2.207575337,0.34409027,-0.101301361,0.11220551,0.390921617,-0.926074064,-1.041149058,-1.617009199,-0.302337869,-0.471829549,-1.428856077,-1.086206456,0.806016739,1.948060965,-1.822973267,-1.3965011,-0.255441172,0.188739228,-2.005810846,-0.871374994,1.89384588,0.74269622,0.164090625,-1.554312412,0.447014004,-1.207640406,-0.024466002,0.515261999,-0.45851361,-1.129343263,0.350764717,2.00383489,1.544620934,-1.222742004,-1.131438632,-0.620700654,0.331990768,-1.152332584,0.00438217,-1.515631083,1.664180406,0.390346325,0.065305496,0.567132889,-0.172260433,-1.845453682,2.253464436,-0.379414659,-1.075643634,-0.541323861,0.050945726,-0.249727971,-1.555876466,1.01108123,-2.380805561,-0.904969584,0.49925769,-0.086198703,0.057987764,-0.419851527,-0.413866362,0.708776645,0.229608558,-0.554467779,3.35994389,-0.915581007,1.739561531,-1.415284569,-0.548110878,-0.688546634,0.165893156,1.091985154,1.211555746,-0.45770032,1.00415801,-0.190522462,0.382200489,1.104179169,-0.790900579,-1.05231209,-1.011392526,1.239789875,1.072206365,2.625475453,-0.751735303
-0.833068454,-0.00982393,0.288141699,1.70870086,0.019978784,-0.202820729,0.696787843,3.120991246,0.065478447,-0.007065909,-0.562495712,-0.379473488,0.856504919,-0.604692454,-0.433104901,-0.579032414,-0.338948164,0.302933335,0.591191094,-0.296196585,0.03714298,-1.334917176,-0.221608619,1.776158476,0.23302556,-0.816285867,0.322792198,0.112609767,-0.938457293,0.968994493,0.339485136,0.328474114,1.073228278,-0.443164127,1.109501764,1.234007729,0.41685829,-1.059157354,0.326930588,0.289226041,-0.43311147,-0.884183249,-0.62495036,0.311995163,0.529048683,0.733108664,-0.107556437,-1.115433358,-0.315892512,0.794670272,0.461311085,1.526774937,0.446799298,0.270822379,-0.660925949,1.040625211,-0.38897976,0.237669152,0.713419815,-0.739351564,1.872330504,0.348223213,0.133861174,1.554125089,-0.645152491,-0.353746021,-0.983161902,-0.90111206,1.240633663,0.263382505,0.990027292,-0.976470307,-0.952292943,-0.329326114,0.515769789,0.984106056,0.697496668,1.048550927,0.161272412,-0.655641805,0.861544175,0.675356903,0.700336589,0.463136021,-0.700141902,0.548210157,1.296498569,-0.866312689,-0.826810216,-0.387319568,0.510553632,-1.17576915,-1.342010936,-0.155542417,-0.530268873,-1.196646691,0.190761237,-0.753008352,-0.785534877,0.684107882,0.541504828
-1.016082862,-0.258414202,0.194924204,0.146406141,-0.059257898,-0.371756905,-1.014949127,0.079216408,-0.239530923,-1.189186657,-1.243409224,1.874172638,0.7015928,-0.257140545,0.796876821,-0.781411671,-1.374393363,0.960863011,-0.471091862,2.376344097,1.477398017,-0.927738963,0.907967254,-0.510129904,1.620884382,-2.141561953,-0.878000565,1.596770771,-1.044411676,0.958445771,0.060232829,0.018235796,1.648015129,0.140817356,0.374761373,-0.108487997,0.656983851,0.469858239,-1.363728621,0.114877256,1.742193019,-0.957788553,-0.950581028,0.133164368,0.320421871,1.166747115,1.660910537,-1.634632473,1.30302892,0.1532237,-1.045641151,1.04793857,2.264563124,-0.303632318,-0.619451863,-1.55778915,0.546765077,1.704891654,2.55123661,-1.035002635,0.177769864,-0.922492085,0.617376443,-0.284559294,0.529859634,-1.155264207,-0.992429152,-1.349739033,-0.209855848,-0.386402794,-1.648746235,-0.806086355,-1.026958309,-1.098869693,-0.134157971,-0.462356607,-0.435211109,-0.186288031,0.847566442,-0.40731141,-0.294139877,0.563963378,0.283200716,0.159074341,1.726801183,-0.62950889,0.506313794,1.437577304,-0.923818781,-0.85553407,-1.338014756,0.802698181,-0.991468619,0.384863351,0.023354452,-1.108398879,0.527208655,0.851958171,-1.545105875,1.391211737,0.223064326
0.292824488,0.486116895,-0.135988287,0.241972339,1.091602488,-0.766376355,1.485551006,-0.961418301,-0.183049867,-0.362264247,0.731023767,0.005969239,-0.530023769,0.250255708,-0.034338246,1.186827635,-0.572217551,-1.10122359,-0.588927348,-0.094217187,-0.883925319,0.904657465,0.13668191,1.100199952,-0.591813444,0.179941395,1.129738469,0.987562629,0.602901766,-0.502304551,0.813208769,1.493564865,0.578292893,-0.383478821,0.443556618,-0.406731357,0.32385349,-0.482917126,-0.425148876,0.647985924,-0.223802124,1.334120969,0.711995537,-0.496859875,0.3868699,-0.477443053,-0.459356687,-1.245695178,0.190268355,1.072292702,-0.757757875,0.28512442,0.410519783,0.499340848,-0.957002752,0.272655693,-0.333646526,0.792803701,-0.534078406,-0.17944128,-2.203586135,-0.800254751,0.205646347,1.264018528,0.564888166,0.193894146,-0.512791797,1.278916856,1.220878964,-1.280680379,0.933106869,1.277005175,-0.330089889,0.188433446,-0.355816847,0.275207924,0.773736254,-1.22233284,-0.935448578,1.304013626,0.177159463,-1.071208297,-1.023565562,0.701769686,0.329211209,0.387233445,-0.226739289,0.397977326,-0.206726165,0.989052157,-0.902129564,-1.016429096,1.357035917,-0.270835752,-0.777636108,-0.245450857,-0.068696509,-0.388524527,0.091323988,-0.100237202,0.338759767
0.09202905,0.017751368,-0.714013511,0.642435582,1.485934781,-0.840867678,1.182051631,-1.174290834,-0.078734861,0.834093574,1.003789108,0.168518048,0.773217569,-0.337233026,0.020182126,0.89904105,-0.843719081,0.17613783,0.177765197,-0.757446665,-0.917905152,0.875435306,1.108400455,0.216656896,0.795413792,0.685885144,1.385805002,1.37339881,-1.140046987,1.056200026,1.520241323,1.314690569,0.623207719,-1.432622617,1.006143993,2.780168705,-0.140729609,-0.314038308,-0.837478367,1.125694511,-0.317090066,1.418733209,-1.102833862,0.380047043,1.279835018,1.209490043,1.043280679,-1.335093537,-0.267415817,0.799356199,-0.316246751,0.377494755,-1.036794367,0.782017585,-1.228610568,0.442042931,-0.259708327,0.045015326,-0.18643861,0.077180214,0.247861051,1.483573256,-0.789913079,0.819485369,0.755523369,-0.170081344,0.846301456,0.173590872,0.847859515,-1.511633107,1.138904463,1.122877317,-1.295845339,0.656754183,0.960971691,-0.780089857,0.638312852,-1.430894917,-1.150432905,-0.031285764,0.243639289,-0.563448004,-0.826203405,1.094648143,0.968306236,1.113013337,-1.004093748,-0.963473046,-0.221042679,0.638444766,0.873078151,0.165669802,-1.045796098,-0.004643365,-0.982082713,-0.994000794,1.382334815,-1.801003195,-1.560890444,-0.735230601,0.621944961
-0.914772411,0.356184018,-1.565005511,0.746652959,2.147747651,-1.026568246,0.114883968,0.0020681,0.384193147,0.43357986,0.154429529,0.842222096,0.675179752,-0.120894753,-0.529645448,0.122962159,-0.100158388,0.308777066,0.537838088,0.37957569,-0.092826084,0.487330511,0.501347507,0.979823978,0.232080043,0.070438007,1.480791658,0.811654825,-0.955010485,0.25855088,0.344989332,1.458154726,0.689617406,-0.786994731,0.694696436,-0.471458659,0.398445677,-1.080913032,-1.098458682,1.718328177,0.052082104,0.844325316,-0.791517397,1.010719023,-0.488578424,1.061694588,-0.290253068,-0.228172471,-0.825376531,1.507974543,-1.093976231,1.13260566,-0.34840077,-0.032562927,-0.418318375,-0.06313907,0.998891592,0.456573665,0.019518412,-0.445669793,-0.538772212,0.717727901,-0.447103951,0.714402348,1.142964362,-0.587900565,1.038800587,-0.397294259,0.704999263,-2.251184616,1.343519652,-0.448458484,-0.521045269,0.17139516,0.731748154,-0.239274916,1.861943332,-1.406354874,-0.86458739,0.146674756,-0.746642555,-1.721694092,-0.514777575,0.626636233,1.083305309,2.172094805,0.714737615,-0.483205964,-0.18346899,0.044325239,-0.592486228,-1.200092228,-0.668501452,0.306985999,-0.610076562,0.209406259,1.276964554,-1.196245603,-1.435367405,-1.283738716,-0.180257904
-0.142926176,0.120987421,-0.01368175,-1.3968149,-0.489750983,0.02538385,0.819367986,-1.286898926,-0.195224366,-0.45659781,0.575928622,0.183359589,-0.193618992,0.336840617,0.073654978,1.365134781,-0.353261273,-0.468125863,-1.025773163,1.249929454,0.020161358,0.66251376,1.25781172,-1.250898289,0.533192688,-0.234698667,-0.547935856,0.505556688,-0.478965215,-0.154687128,0.512512635,0.929331893,-0.376038424,0.17867622,0.324590855,-0.311204806,-0.144294255,-0.159992799,0.371047702,0.731983672,0.637525957,1.089915399,1.65535668,0.066853469,0.30961312,-0.155274325,-0.516105917,0.635981449,-0.113059253,-0.428095119,-0.939280588,-0.93890308,0.208888878,0.542790656,-1.006746376,-0.024429498,-1.0517806,-0.29975826,-0.087309617,-0.370719465,-2.031379954,0.03583889,-0.287643243,0.13645584,0.505713928,-1.035583757,-0.221504975,0.376663673,0.220044905,-0.485246148,-0.504599908,0.763326396,-0.11736335,-0.345472281,-0.098735028,-0.101958823,-0.88236137,-0.999788037,0.227937318,0.172720112,-1.056521398,-1.703284046,-0.992486047,1.259267117,0.253264319,0.03280674,0.449762779,0.296147079,-0.182223959,2.054962373,-0.554629402,-1.198731492,1.594834586,-0.479098762,0.383396339,-1.039525204,-0.703605008,-0.2211121,0.638624168,0.539029537,0.152003507
0.370748719,-1.018682118,-0.963602568,-1.953708647,1.409167123,0.475383188,-0.937905162,-1.55259081,1.259825576,-0.390571894,0.440855958,1.291042475,0.274603733,-0.689947775,0.011123145,-0.710510215,0.316034716,0.599864317,0.939165045,-0.342468515,-0.22310013,1.437190657,-0.72093221,-1.163719506,-0.731074037,1.073547541,0.120109936,-0.004986412,0.046233213,0.150441564,0.174908057,-0.019662135,-0.379563663,-0.023068356,-1.085047086,-0.463203189,1.028601588,0.684290852,-0.782629248,1.188143511,0.479333077,1.086466561,-0.523527781,0.862742206,-0.023738939,-0.198399929,-0.224191644,-0.1901047,0.509239543,0.309237029,-1.852747796,-0.992646337,0.093044824,-0.461558096,1.308358461,-0.503834549,1.045024804,1.459425612,-0.572290742,1.309033622,-0.261903019,-0.015877047,0.763268074,0.473613007,0.089138607,-1.080791316,1.864947093,-0.008567823,-0.913181583,-1.085376931,-0.354353506,-0.28229994,0.496549365,0.805433032,-0.676524143,-1.184410286,0.201394378,-0.90409497,-0.89414645,1.311042227,0.334127223,-1.239847883,0.58109463,-0.591782953,0.064169493,-0.351147167,0.084103447,0.511024296,1.302016004,-0.537550254,0.824620598,-0.858874673,-0.216506301,0.598263154,-1.0414082,1.514698916,0.599078825,-0.353995424,-0.251586998,-0.271642133,-1.460234384
-0.561250056,-1.011175456,1.293585486,0.514845632,-0.453072894,0.073467921,-0.208426869,-0.041028578,-0.521175538,-0.588769254,-1.33018538,0.16645364,0.499688653,-1.548530532,-0.313870619,-1.130892984,-0.685902279,0.5180899,1.187245111,0.359353652,0.137591839,-1.830633999,0.084454094,-0.064221744,0.477621423,-1.318369101,-0.799453719,0.292436076,-0.285023168,-0.427569399,-0.051907791,-1.105009804,1.60864514,0.544475073,-0.416233084,-0.362893895,0.098379919,-0.114446068,-0.101507166,-2.037986577,0.501319652,-1.774876944,-0.394640725,-0.210883333,-0.061397298,-0.215281928,0.295795071,-0.140213768,0.469520524,0.475733984,2.034345009,1.289499589,0.419872877,0.134250309,0.206217941,-0.470797015,-0.740643162,0.652188451,0.82157432,0.584533607,1.64728815,-0.425271202,0.3193891,0.359840283,-2.070239033,-0.855893318,-1.185000539,-0.843698905,-1.159525787,2.85166814,-1.949255164,-1.228981995,-0.996980028,0.141211055,0.560326194,0.357718741,-2.654385919,2.579777114,3.530995045,0.368554021,0.63916481,-0.161469905,1.523764666,-0.388039074,-0.793229857,-1.236242134,-0.929896723,0.425373196,-0.265148864,-0.880672599,-1.126296951,0.92668593,-0.801284813,-0.16638328,0.599473852,-0.78041334,-0.428323412,-0.520915669,-0.07098899,3.404845322,1.692414057
-0.651768155,0.808107367,-0.12705395,-0.526519664,0.27644561,-1.079825614,-0.005901046,-0.345099249,0.301730851,0.392055572,0.511103081,-0.324632093,0.276414933,-0.237671879,-0.418171665,0.535611309,0.525458364,-0.758445164,-0.059836971,-0.695195146,-0.626610563,0.772103944,1.006096213,-0.53933945,0.142955404,-0.204659681,0.618956728,0.75421753,-0.216722699,-0.140028022,0.60947035,-0.005616509,0.529598746,0.308988287,0.636417467,-0.393878045,0.00864269,-0.848183167,0.122717504,-0.257526459,-0.393378449,0.599244257,0.03613119,-0.27199136,0.002717331,0.390337934,-0.809209421,0.485765082,-0.679333544,-0.32319301,0.326668778,-0.720422772,-0.952888926,0.282369875,-0.632073688,0.566558259,-0.285024394,-0.476738081,-0.564732017,-0.515952226,-0.922002305,0.960847078,-0.382091425,0.188398484,-0.428553139,-0.131812108,-0.285166994,-0.263652278,0.584814228,-0.388999933,0.536259651,0.102272037,-0.374730439,0.15576835,0.023339859,0.300245065,-0.311294659,-0.450095994,0.590797931,0.054888796,-0.251951083,0.909457196,-0.408032518,1.007752359,0.394299005,0.221113777,0.562837578,-0.246154688,-0.403923952,0.993189328,-0.86466074,0.964396991,0.082058756,-0.447942321,0.574568912,-0.111716673,-0.270060979,-0.868411699,-1.096540723,0.976620872,0.639598479
0.08519156,-0.975447665,-1.365106254,-0.596367461,0.857385496,-0.367762516,1.44274006,0.269305228,-0.540409415,-0.67131156,0.668346821,-0.07363995,0.31588186,-0.019998069,0.212559986,0.551838589,-0.673600784,-0.174426506,-0.340956706,-0.186330712,-0.154814813,0.796680059,-0.012867002,-0.691822505,-0.053563101,0.341008021,0.50944317,0.390433925,-0.433682455,0.593021047,0.882402433,1.28628998,0.370173701,-1.475173958,0.646912941,2.245014749,0.15821955,-0.652218043,-0.237266497,0.640634215,0.001496411,0.620365853,-0.887210288,0.101902047,-0.785045789,0.605051881,-0.091772017,0.655537864,0.035241396,0.203342167,-0.37427871,-1.050038943,0.827800628,0.527916708,-0.556025899,0.225119737,-1.007406051,0.149436844,-0.220350161,-0.73870792,0.470119463,0.268171886,0.099495522,0.36700378,0.871002265,0.198610857,0.191571975,0.077708433,-0.21918744,-0.795188604,0.799082985,1.07333007,-0.821908419,0.096122679,0.156597447,-1.051246198,-0.297970567,-1.328286024,-1.036723018,-0.154289308,-0.392614146,0.526444583,-1.091109497,0.222464913,0.518781789,0.492724835,-0.520686146,0.713205719,0.215676824,-0.140087704,0.254785311,0.277193536,-0.701320206,-0.192166454,-1.00293249,0.065047633,0.763600268,0.041194294,-1.356498148,0.026601297,-1.125584058
